"# time	B0_r_i(1)	B0_r_i(2)	B0_r_i(3)	0_A_i(1,1)	0_A_i(1,2)	0_A_i(1,3)	0_A_i(2,1)	..."
0.0	0.0	0.0	0.0	0.9999972186150605	-0.0023585508565538704	0.0	0.0023585508565538704	0.9999972186150605	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.9999972186150605	-1.4441958785524728e-19	0.0023585508565538704	0.0023585508565538704	6.123216964665949e-17	-0.9999972186150605	0.0	1.0	6.123233995736766e-17	0.18399948822517112	0.00043397335760591215	0.0	0.9999972186150605	4.3325876356574184e-19	-0.0023585508565538704	0.0023585508565538704	-1.8369650893997848e-16	0.9999972186150605	0.0	-1.0	-1.8369701987210297e-16	0.28699920174252236	0.0006769040958309368	-0.196	0.9999972186150605	0.0023585508565538704	2.8883917571049456e-19	0.0023585508565538704	-0.9999972186150605	-1.2246433929331898e-16	0.0	1.224646799147353e-16	-1.0	0.28699920174252236	0.0006769040958309368	-0.196	0.9999972186150605	4.3325876356574184e-19	-0.0023585508565538704	0.0023585508565538704	-1.8369650893997846e-16	0.9999972186150605	0.0	-1.0	-1.8369701987210297e-16	0.28699920174252236	0.0006769040958309297	-0.254	0.9999972186150605	0.0023585508565538704	2.8883917571049456e-19	0.0023585508565538704	-0.9999972186150605	-1.2246433929331896e-16	0.0	1.224646799147353e-16	-1.0	
0.001	0.0	0.0	0.0	0.999988874475714	-0.004717088593032078	0.0	0.004717088593032078	0.999988874475714	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.999988874475714	-2.8883837233756127e-19	0.004717088593032078	0.004717088593032078	6.123165871548238e-17	-0.999988874475714	0.0	1.0	6.123233995736766e-17	0.18399795290353138	0.0008679443011179023	0.0	0.999988874475714	8.665151170126839e-19	-0.004717088593032078	0.004717088593032078	-1.8369497614644714e-16	0.999988874475714	0.0	-1.0	-1.8369701987210297e-16	0.2869968069745299	0.0013538044262001823	-0.196	0.999988874475714	0.004717088593032078	5.776767446751225e-19	0.004717088593032078	-0.999988874475714	-1.2246331743096475e-16	0.0	1.224646799147353e-16	-1.0	0.2869968069745299	0.0013538044262001823	-0.196	0.999988874475714	8.665151170126839e-19	-0.004717088593032078	0.004717088593032078	-1.8369497614644714e-16	0.999988874475714	0.0	-1.0	-1.8369701987210297e-16	0.2869968069745299	0.0013538044262001753	-0.254	0.999988874475714	0.004717088593032078	5.776767446751225e-19	0.004717088593032078	-0.999988874475714	-1.2246331743096475e-16	0.0	1.224646799147353e-16	-1.0	
0.002	0.0	0.0	0.0	0.9999749676283775	-0.007075600089431942	0.0	0.007075600089431942	0.9999749676283775	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.9999749676283775	-4.332555500784777e-19	0.007075600089431942	0.007075600089431942	6.123080716667854e-17	-0.9999749676283775	0.0	1.0	6.123233995736766e-17	0.18399539404362145	0.0013019104164554774	0.0	0.9999749676283775	1.2997666502354332e-18	-0.007075600089431942	0.007075600089431942	-1.836924215000356e-16	0.9999749676283775	0.0	-1.0	-1.8369701987210297e-16	0.2869928157093443	0.0020306972256669436	-0.196	0.9999749676283775	0.007075600089431942	8.665111001569555e-19	0.007075600089431942	-0.9999749676283775	-1.2246161433335707e-16	0.0	1.224646799147353e-16	-1.0	0.2869928157093443	0.0020306972256669436	-0.196	0.9999749676283775	1.2997666502354332e-18	-0.007075600089431942	0.007075600089431942	-1.8369242150003562e-16	0.9999749676283775	0.0	-1.0	-1.8369701987210297e-16	0.2869928157093443	0.0020306972256669362	-0.254	0.9999749676283775	0.007075600089431942	8.665111001569555e-19	0.007075600089431942	-0.9999749676283775	-1.224616143333571e-16	0.0	1.224646799147353e-16	-1.0	
0.003	0.0	0.0	0.0	0.999955498150411	-0.009434072225896754	0.0	0.009434072225896754	0.999955498150411	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.999955498150411	-5.776703177184703e-19	0.009434072225896754	0.009434072225896754	6.122961500498489e-17	-0.999955498150411	0.0	1.0	6.123233995736766e-17	0.18399181165967562	0.0017358692895650027	0.0	0.999955498150411	1.7330109531554108e-18	-0.009434072225896754	0.009434072225896754	-1.8368884501495468e-16	0.999955498150411	0.0	-1.0	-1.8369701987210297e-16	0.2869872279691679	0.0027075787288323443	-0.196	0.999955498150411	0.009434072225896754	1.1553406354369406e-18	0.009434072225896754	-0.999955498150411	-1.2245923000996978e-16	0.0	1.224646799147353e-16	-1.0	0.2869872279691679	0.0027075787288323443	-0.196	0.999955498150411	1.7330109531554108e-18	-0.009434072225896754	0.009434072225896754	-1.8368884501495468e-16	0.999955498150411	0.0	-1.0	-1.8369701987210297e-16	0.2869872279691679	0.002707578728832337	-0.254	0.999955498150411	0.009434072225896754	1.1553406354369406e-18	0.009434072225896754	-0.999955498150411	-1.2245923000996978e-16	0.0	1.224646799147353e-16	-1.0	
0.004	0.0	0.0	0.0	0.999930466150119	-0.01179249188278875	0.0	0.01179249188278875	0.999930466150119	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.999930466150119	-7.220818719114194e-19	0.01179249188278875	0.01179249188278875	6.12280822370332e-17	-0.999930466150119	0.0	1.0	6.123233995736766e-17	0.1839872057716219	0.0021698185064331302	0.0	0.999930466150119	2.166245615734258e-18	-0.01179249188278875	0.01179249188278875	-1.836842467110996e-16	0.999930466150119	0.0	-1.0	-1.8369701987210297e-16	0.2869800437850841	0.003384445170360347	-0.196	0.999930466150119	0.01179249188278875	1.4441637438228387e-18	0.01179249188278875	-0.999930466150119	-1.224561644740664e-16	0.0	1.224646799147353e-16	-1.0	0.2869800437850841	0.003384445170360347	-0.196	0.999930466150119	2.166245615734258e-18	-0.01179249188278875	0.01179249188278875	-1.836842467110996e-16	0.999930466150119	0.0	-1.0	-1.8369701987210297e-16	0.2869800437850841	0.00338444517036034	-0.254	0.999930466150119	0.01179249188278875	1.4441637438228387e-18	0.01179249188278875	-0.999930466150119	-1.224561644740664e-16	0.0	1.224646799147353e-16	-1.0	
0.005	0.0	0.0	0.0	0.9998998717667489	-0.014150845940762104	0.0	0.014150845940762104	0.9998998717667489	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.9998998717667489	-8.664894093290814e-19	0.014150845940762104	0.014150845940762104	6.12262088713499e-17	-0.9998998717667489	0.0	1.0	6.123233995736766e-17	0.18398157640508178	0.0026037556531002272	0.0	0.9998998717667489	2.599468227987244e-18	-0.014150845940762104	0.014150845940762104	-1.836786266140497e-16	0.9998998717667489	0.0	-1.0	-1.8369701987210297e-16	0.2869712631970569	0.004061292784998699	-0.196	0.9998998717667489	0.014150845940762104	1.7329788186581627e-18	0.014150845940762104	-0.9998998717667489	-1.224524177426998e-16	0.0	1.224646799147353e-16	-1.0	0.2869712631970569	0.004061292784998699	-0.196	0.9998998717667489	2.599468227987244e-18	-0.014150845940762104	0.014150845940762104	-1.836786266140497e-16	0.9998998717667489	0.0	-1.0	-1.8369701987210297e-16	0.2869712631970569	0.004061292784998692	-0.254	0.9998998717667489	0.014150845940762104	1.7329788186581627e-18	0.014150845940762104	-0.9998998717667489	-1.224524177426998e-16	0.0	1.224646799147353e-16	-1.0	
0.006	0.0	0.0	0.0	0.99986371517049	-0.016509121280835894	0.0	0.016509121280835894	0.99986371517049	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.99986371517049	-1.0108921266655565e-18	0.016509121280835894	0.016509121280835894	6.122399491835607e-17	-0.99986371517049	0.0	1.0	6.123233995736766e-17	0.18397492359137016	0.0030376783156738046	0.0	0.99986371517049	3.0326763799966695e-18	-0.016509121280835894	0.016509121280835894	-1.8367198475506823e-16	0.99986371517049	0.0	-1.0	-1.8369701987210297e-16	0.2869608862539306	0.004738117807599877	-0.196	0.99986371517049	0.016509121280835894	2.021784253331113e-18	0.016509121280835894	-0.99986371517049	-1.2244798983671214e-16	0.0	1.224646799147353e-16	-1.0	0.2869608862539306	0.004738117807599877	-0.196	0.99986371517049	3.0326763799966695e-18	-0.016509121280835894	0.016509121280835894	-1.8367198475506823e-16	0.99986371517049	0.0	-1.0	-1.8369701987210297e-16	0.2869608862539306	0.00473811780759987	-0.254	0.99986371517049	0.016509121280835894	2.021784253331113e-18	0.016509121280835894	-0.99986371517049	-1.2244798983671214e-16	0.0	1.224646799147353e-16	-1.0	
0.007	0.0	0.0	0.0	0.9998219965624732	-0.018867304784467093	0.0	0.018867304784467093	0.9998219965624732	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.9998219965624732	-1.1552892206417585e-18	0.018867304784467093	0.018867304784467093	6.122144039036744e-17	-0.9998219965624732	0.0	1.0	6.123233995736766e-17	0.18396724736749506	0.003471584080341945	0.0	0.9998219965624732	3.4658676619252755e-18	-0.018867304784467093	0.018867304784467093	-1.8366432117110232e-16	0.9998219965624732	0.0	-1.0	-1.8369701987210297e-16	0.2869489130134298	0.005414916473142031	-0.196	0.9998219965624732	0.018867304784467093	2.310578441283517e-18	0.018867304784467093	-0.9998219965624732	-1.2244288078073487e-16	0.0	1.224646799147353e-16	-1.0	0.2869489130134298	0.005414916473142031	-0.196	0.9998219965624732	3.4658676619252755e-18	-0.018867304784467093	0.018867304784467093	-1.836643211711023e-16	0.9998219965624732	0.0	-1.0	-1.8369701987210297e-16	0.2869489130134298	0.005414916473142024	-0.254	0.9998219965624732	0.018867304784467093	2.310578441283517e-18	0.018867304784467093	-0.9998219965624732	-1.2244288078073485e-16	0.0	1.224646799147353e-16	-1.0	
0.008	0.0	0.0	0.0	0.9997747161747694	-0.02122538333362354	0.0	0.02122538333362354	0.9997747161747694	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.9997747161747694	-1.2996798880098822e-18	0.02122538333362354	0.02122538333362354	6.121854530159425e-17	-0.9997747161747694	0.0	1.0	6.123233995736766e-17	0.18395854777615758	0.003905470533386731	0.0	0.9997747161747694	3.899039664029647e-18	-0.02122538333362354	0.02122538333362354	-1.8365563590478274e-16	0.9997747161747694	0.0	-1.0	-1.8369701987210297e-16	0.2869353435421588	0.006091685016749931	-0.196	0.9997747161747694	0.02122538333362354	2.5993597760197644e-18	0.02122538333362354	-0.9997747161747694	-1.224370906031885e-16	0.0	1.224646799147353e-16	-1.0	0.2869353435421588	0.006091685016749931	-0.196	0.9997747161747694	3.899039664029647e-18	-0.02122538333362354	0.02122538333362354	-1.8365563590478274e-16	0.9997747161747694	0.0	-1.0	-1.8369701987210297e-16	0.2869353435421588	0.006091685016749924	-0.254	0.9997747161747694	0.02122538333362354	2.5993597760197644e-18	0.02122538333362354	-0.9997747161747694	-1.224370906031885e-16	0.0	1.224646799147353e-16	-1.0	
0.009000000000000001	0.0	0.0	0.0	0.9997218742703887	-0.023583343810856906	0.0	0.023583343810856906	0.9997218742703887	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.9997218742703887	-1.4440633255578726e-18	0.023583343810856906	0.023583343810856906	6.121530966814121e-17	-0.9997218742703887	0.0	1.0	6.123233995736766e-17	0.1839488248657515	0.004339335261197671	0.0	0.9997218742703887	4.332189976673618e-18	-0.023583343810856906	0.023583343810856906	-1.8364592900442365e-16	0.9997218742703887	0.0	-1.0	-1.8369701987210297e-16	0.28692017791560154	0.006768419673715907	-0.196	0.9997218742703887	0.023583343810856906	2.8881266511157456e-18	0.023583343810856906	-0.9997218742703887	-1.2243061933628242e-16	0.0	1.224646799147353e-16	-1.0	0.28692017791560154	0.006768419673715908	-0.196	0.9997218742703887	4.332189976673618e-18	-0.023583343810856906	0.023583343810856906	-1.8364592900442365e-16	0.9997218742703887	0.0	-1.0	-1.8369701987210297e-16	0.28692017791560154	0.0067684196737159	-0.254	0.9997218742703887	0.023583343810856906	2.8881266511157456e-18	0.023583343810856906	-0.9997218742703887	-1.2243061933628242e-16	0.0	1.224646799147353e-16	-1.0	
